ID,PRODUCT_ID_IN,PRODUCT_ID_OUT,WORKER_ID,BASKET_ID,WEIGHT_IN,WEIGHT_OUT,DATE,TIME_IN,TIME_OUT,DINH_MUC,TRANGTHAI
10101290,01,01,SC368,,5.070,3.441,2020-03-14,13:39:01,14:03:10,1.473,0
10101291,01,01,SC004,,5.055,3.404,2020-03-14,13:39:06,13:47:20,1.485,0
10101292,01,01,SC097,,5.037,3.432,2020-03-14,13:39:23,14:10:21,1.468,0
10101293,,01,SC002,,.000,3.412,2020-03-14,00:00:00,13:39:25,.000,0
10101294,01,01,SC158,,5.005,3.399,2020-03-14,13:39:28,14:15:30,1.472,0
10101295,01,09,HVSC068,,5.069,3.650,2020-03-14,13:39:37,14:08:37,1.389,0
10101296,01,01,SC254,,5.044,3.589,2020-03-14,13:39:47,14:00:40,1.405,0
10101297,01,01,SC263,,5.103,3.525,2020-03-14,13:39:55,14:10:03,1.448,0
10101298,01,09,SC056,,5.089,3.970,2020-03-14,13:40:10,14:06:19,1.282,0
10101299,01,01,SC020,,5.075,3.411,2020-03-14,13:40:29,14:01:16,1.488,0
10101300,01,09,SC564,,5.014,3.396,2020-03-14,13:40:38,13:57:17,1.476,0
10101301,01,01,PV006,,5.038,3.486,2020-03-14,13:41:05,13:47:15,1.445,0
10101302,01,09,SC063,,5.031,3.651,2020-03-14,13:41:17,13:56:18,1.378,0
10101303,03,09,SC065,,3.127,3.273,2020-03-14,13:41:20,13:57:33,.955,0
10101304,01,01,HVSC089,,5.057,3.469,2020-03-14,13:41:28,14:18:52,1.458,0
10101305,01,01,SC117,,5.019,3.505,2020-03-14,13:41:53,14:05:25,1.432,0
10101306,01,01,HVSC117,,5.047,3.392,2020-03-14,13:41:56,14:43:50,1.488,0
10101307,01,09,SC002,,5.010,3.445,2020-03-14,13:42:29,14:25:12,1.454,0
10101308,,01,SC062,,.000,3.435,2020-03-14,00:00:00,13:42:42,.000,0
10101309,,01,SC084,,.000,3.390,2020-03-14,00:00:00,13:42:51,.000,0
10101310,01,09,SC059,,5.030,4.627,2020-03-14,13:43:45,14:16:21,1.087,0
10101311,01,09,SC075,,5.055,3.359,2020-03-14,13:43:49,14:29:38,1.505,0
10101312,01,01,SC062,,5.032,3.379,2020-03-14,13:44:05,14:13:23,1.489,0
10101313,01,09,SC084,,5.044,3.640,2020-03-14,13:44:34,14:17:03,1.386,0
10101314,01,09,HVSC017,,5.103,3.382,2020-03-14,13:44:48,14:30:44,1.509,0
10101315,01,01,SC064,,5.017,3.431,2020-03-14,13:44:52,14:14:04,1.462,0
10101316,01,01,HVSC045,,5.229,3.334,2020-03-14,13:44:57,14:14:00,1.568,0
10101317,04,04,HVSC024,,3.075,2.195,2020-03-14,13:45:08,14:03:34,1.401,0
10101318,01,01,SC053,,5.015,3.426,2020-03-14,13:45:08,14:18:59,1.464,0
10101319,01,01,SC424,,5.061,3.436,2020-03-14,13:45:13,14:23:03,1.473,0
10101320,01,09,SC018,,5.071,2.955,2020-03-14,13:45:24,14:25:57,1.716,0
10101321,01,01,HVSC087,,5.020,3.446,2020-03-14,13:45:39,14:18:09,1.457,0
10101322,04,04,SC166,,3.062,2.186,2020-03-14,13:45:54,15:48:27,1.401,0
10101323,01,09,HVSC023,,5.043,2.653,2020-03-14,13:46:05,14:07:43,1.901,0
10101324,01,09,HVSC025,,5.088,2.708,2020-03-14,13:46:09,14:06:45,1.879,0
10101325,01,01,XKI_015,,5.019,3.523,2020-03-14,13:46:19,14:13:56,1.425,0
10101326,01,01,HVSC009,,5.051,3.395,2020-03-14,13:46:42,14:13:43,1.488,0
10101327,01,01,HVSC216,,5.245,3.528,2020-03-14,13:46:46,14:19:39,1.487,0
10101328,01,01,SC077,,5.107,3.455,2020-03-14,13:46:58,14:19:45,1.478,0
10101329,01,01,SC125,,5.051,3.548,2020-03-14,13:47:02,14:14:32,1.424,0
10101330,01,09,HVSC241,,5.059,3.649,2020-03-14,13:47:10,14:39:07,1.386,0
10101331,01,09,SC262,,5.074,3.220,2020-03-14,13:47:22,14:33:22,1.576,0
10101332,01,01,T0_049,,5.130,3.484,2020-03-14,13:47:33,14:14:27,1.472,0
10101333,01,01,SC175,,5.047,3.508,2020-03-14,13:47:56,14:23:27,1.439,0
10101334,01,01,SC022,,5.046,3.511,2020-03-14,13:48:03,14:23:31,1.437,0
10101335,01,01,SC022,,5.044,3.466,2020-03-14,13:48:11,14:58:35,1.455,0
10101336,,01,SC456,,.000,3.556,2020-03-14,00:00:00,13:48:33,.000,0
10101337,,01,HVSC156,,.000,3.419,2020-03-14,00:00:00,13:48:52,.000,0
10101338,,01,SC185,,.000,3.527,2020-03-14,00:00:00,13:49:10,.000,0
10101339,,01,HVSC095,,.000,3.357,2020-03-14,00:00:00,13:52:08,.000,0
10101340,,01,SC225,,.000,3.458,2020-03-14,00:00:00,13:52:14,.000,0
10101341,01,01,SC527,,5.045,3.497,2020-03-14,13:52:18,14:19:23,1.443,0
10101342,01,09,SC038,,5.046,2.898,2020-03-14,13:54:04,13:55:48,1.741,0
10101343,01,09,XKII_007,,5.062,3.026,2020-03-14,13:54:15,13:56:43,1.673,0
10101344,01,09,SC120,,5.045,2.748,2020-03-14,13:54:26,13:55:54,1.836,0
10101345,,01,HVSC036,,.000,3.446,2020-03-14,00:00:00,13:54:36,.000,0
10101346,01,09,SC033,,5.107,2.963,2020-03-14,13:54:38,13:56:10,1.724,0
10101347,01,09,SC068,,5.009,2.915,2020-03-14,13:54:50,13:57:09,1.718,0
10101348,01,01,SC145,,5.084,3.418,2020-03-14,13:54:56,14:21:32,1.487,0
