ID,PRODUCT_ID_IN,PRODUCT_ID_OUT,WORKER_ID,BASKET_ID,WEIGHT_IN,WEIGHT_OUT,DATE,TIME_IN,TIME_OUT,DINH_MUC,TRANGTHAI
3842456,01,01,HVSC105,,5.079,3.397,2020-03-14,07:05:16,07:40:10,1.495,0
3842457,01,09,HVSC216,,5.075,3.615,2020-03-14,07:05:28,07:29:29,1.404,0
3842458,01,01,SC014,,5.000,3.378,2020-03-14,07:05:34,07:37:21,1.480,0
3842459,01,01,HVSC034,,5.006,3.367,2020-03-14,07:05:40,07:36:55,1.487,0
3842460,01,01,HVSC106,,5.083,3.400,2020-03-14,07:05:44,07:58:59,1.495,0
3842461,01,01,SC070,,5.012,3.347,2020-03-14,07:05:47,07:40:46,1.497,0
3842462,01,09,SC342,,5.034,3.126,2020-03-14,07:05:54,07:34:02,1.610,0
3842463,01,09,HVSC037,,5.047,3.049,2020-03-14,07:05:59,07:34:07,1.655,0
3842464,01,09,TPII_168,,5.042,2.976,2020-03-14,07:06:20,07:35:10,1.694,0
3842465,01,09,SC131,,4.997,3.384,2020-03-14,07:06:24,07:30:57,1.477,0
3842466,01,01,SC502,,5.039,3.422,2020-03-14,07:06:34,07:25:27,1.473,0
3842467,01,09,SC133,,5.006,3.036,2020-03-14,07:06:37,07:32:44,1.649,0
3842468,01,09,SC108,,4.976,2.907,2020-03-14,07:07:00,07:31:03,1.712,0
3842469,01,01,SC011,,7.034,3.403,2020-03-14,07:07:05,07:39:04,2.067,0
3842470,01,01,SC132,,5.033,3.483,2020-03-14,07:07:37,07:47:11,1.445,0
3842471,01,09,SC015,,5.049,3.050,2020-03-14,07:07:42,07:33:04,1.655,0
3842472,04,04,HVSC024,,3.070,2.101,2020-03-14,07:07:43,07:22:56,1.461,0
3842473,01,01,HVSC011,,5.366,3.383,2020-03-14,07:07:50,08:00:41,1.586,0
3842474,01,01,SC662,,5.014,3.382,2020-03-14,07:08:06,07:55:12,1.483,0
3842475,01,01,SC054,,5.072,3.298,2020-03-14,07:08:10,07:44:10,1.538,0
3842476,01,01,SC040,,5.068,3.390,2020-03-14,07:08:21,07:39:14,1.495,0
3842477,01,01,HVSC094,,5.079,3.373,2020-03-14,07:08:45,08:00:50,1.506,0
3842478,01,09,SC095,,5.021,2.862,2020-03-14,07:08:50,07:33:09,1.754,0
3842479,03,09,SC616,,3.096,3.463,2020-03-14,07:08:52,07:16:48,.894,0
3842480,01,09,SC096,,5.014,2.942,2020-03-14,07:09:07,07:32:58,1.704,0
3842481,01,01,SC045,,5.061,3.435,2020-03-14,07:09:14,07:25:58,1.473,0
3842482,01,01,SC030,,5.079,3.407,2020-03-14,07:09:35,07:24:36,1.491,0
