ID,PRODUCT_ID_IN,PRODUCT_ID_OUT,WORKER_ID,BASKET_ID,WEIGHT_IN,WEIGHT_OUT,DATE,TIME_IN,TIME_OUT,DINH_MUC,TRANGTHAI
439097,01,01,SC035,,5.001,3.327,2020-03-14,05:06:26,06:14:57,1.503,0
439098,01,01,XKII_045,,5.009,3.408,2020-03-14,05:06:43,05:53:26,1.470,0
439099,01,01,SC113,,5.036,3.321,2020-03-14,05:06:54,06:15:11,1.516,0
439100,01,01,SC020,,5.063,3.372,2020-03-14,05:07:18,06:03:17,1.501,0
439101,01,01,SC564,,5.085,3.491,2020-03-14,05:07:41,06:03:52,1.457,0
439102,01,01,SC368,,5.053,3.412,2020-03-14,05:07:45,05:54:51,1.481,0
439103,01,01,SC056,,5.010,3.404,2020-03-14,05:07:56,05:59:52,1.472,0
439104,01,01,SC254,,5.080,3.438,2020-03-14,05:08:02,05:57:53,1.478,0
439105,01,01,HVSC064,,5.071,3.378,2020-03-14,05:08:11,05:52:12,1.501,0
439106,01,01,HVFL041,,5.042,3.500,2020-03-14,05:08:18,06:00:31,1.441,0
439107,01,01,HVSC089,,4.996,3.291,2020-03-14,05:08:47,05:56:25,1.518,0
439108,01,01,HVSC068,,5.868,3.448,2020-03-14,05:08:55,05:59:14,1.702,0
439109,01,01,SC062,,5.064,3.351,2020-03-14,05:09:14,05:53:33,1.511,0
439110,01,01,SC013,,5.750,3.228,2020-03-14,05:09:17,05:51:35,1.781,0
439111,01,01,SC059,,5.043,3.276,2020-03-14,05:09:29,05:51:42,1.539,0
439112,01,01,HVSC045,,5.042,3.309,2020-03-14,05:10:08,06:14:51,1.524,0
439113,01,01,SC053,,5.597,3.387,2020-03-14,05:10:24,06:15:05,1.652,0
439114,01,01,SC424,,5.037,3.371,2020-03-14,05:10:38,05:56:11,1.494,0
439115,01,01,SC018,,5.034,3.335,2020-03-14,05:10:42,05:53:39,1.509,0
439116,01,01,HVSC023,,5.076,3.376,2020-03-14,05:10:49,06:17:08,1.504,0
439117,01,01,XKI_015,,5.078,3.491,2020-03-14,05:10:57,05:54:39,1.455,0
439118,01,01,HVSC023,,5.075,3.428,2020-03-14,05:11:08,06:39:44,1.480,0
439119,01,01,HVSC023,,5.075,3.303,2020-03-14,05:11:20,06:50:15,1.536,0
439120,01,01,SC110,,5.017,3.239,2020-03-14,05:11:28,06:01:55,1.549,0
439121,01,01,HVSC025,,5.051,3.328,2020-03-14,05:11:43,06:02:10,1.518,0
439122,01,01,SC158,,5.082,3.439,2020-03-14,05:12:08,06:00:38,1.478,0
439123,01,01,SC262,,5.040,3.388,2020-03-14,05:12:23,06:02:47,1.488,0
439124,01,01,SC125,,5.013,3.364,2020-03-14,05:12:30,06:06:29,1.490,0
439125,01,01,SC031,,5.031,3.447,2020-03-14,05:12:33,06:01:45,1.460,0
439126,01,01,HVSC259,,5.054,3.353,2020-03-14,05:13:09,05:53:58,1.507,0
439127,01,01,HVSC019,,5.002,3.273,2020-03-14,05:13:23,05:56:35,1.528,0
439128,01,01,T0_049,,5.067,3.457,2020-03-14,05:13:48,05:59:25,1.466,0
439129,01,01,HVSC014,,5.031,3.366,2020-03-14,05:14:23,06:01:02,1.495,0
439130,01,01,SC022,,5.049,3.455,2020-03-14,05:14:28,05:55:16,1.461,0
439131,01,01,SC105,,5.003,3.316,2020-03-14,05:14:32,06:05:56,1.509,0
439132,01,01,SC562,,5.076,3.498,2020-03-14,05:14:47,06:08:08,1.451,0
439133,01,01,SC175,,5.065,3.399,2020-03-14,05:14:51,06:06:01,1.490,0
439134,01,01,HVSC070,,5.046,3.390,2020-03-14,05:14:57,06:05:51,1.488,0
439135,01,01,HVSC024,,5.061,3.376,2020-03-14,05:16:42,05:55:50,1.499,0
439136,01,01,XKII_007,,5.033,3.433,2020-03-14,05:16:47,06:14:18,1.466,0
439137,01,01,SC120,,5.066,3.330,2020-03-14,05:16:51,05:53:45,1.521,0
439138,01,01,SC033,,5.000,3.358,2020-03-14,05:17:15,05:54:12,1.489,0
439139,01,01,SC068,,5.040,3.480,2020-03-14,05:17:22,05:57:58,1.448,0
439140,01,01,SC145,,5.047,3.523,2020-03-14,05:17:26,06:24:05,1.433,0
439141,01,01,SC109,,5.037,3.363,2020-03-14,05:17:37,06:02:29,1.498,0
439142,01,01,SC659,,5.002,3.454,2020-03-14,05:17:40,05:57:09,1.448,0
439143,01,01,HVSC009,,5.050,3.298,2020-03-14,05:17:45,06:01:14,1.531,0
439144,01,01,SC212,,5.021,3.446,2020-03-14,05:18:07,05:58:47,1.457,0
439145,01,01,SC073,,5.075,3.541,2020-03-14,05:18:20,06:03:12,1.433,0
439146,01,01,SC148,,5.021,3.369,2020-03-14,05:18:24,05:52:26,1.490,0
439147,01,01,SC188,,5.007,3.446,2020-03-14,05:18:31,05:57:02,1.453,0
439148,01,01,SC072,,5.234,3.416,2020-03-14,05:18:34,06:00:00,1.532,0
439149,01,01,HVSC095,,5.071,3.310,2020-03-14,05:18:57,06:05:23,1.532,0
439150,01,01,SC063,,5.012,3.429,2020-03-14,05:19:05,05:56:19,1.462,0
439151,01,01,SC149,,5.059,3.487,2020-03-14,05:19:25,05:54:04,1.451,0
439152,01,01,HVSC036,,4.995,3.403,2020-03-14,05:19:30,05:59:01,1.468,0
439153,01,01,SC039,,5.041,3.446,2020-03-14,05:19:36,05:58:29,1.463,0
439154,01,01,SC026,,5.041,3.413,2020-03-14,05:19:54,05:54:45,1.477,0
439155,01,01,SC456,,5.074,3.374,2020-03-14,05:19:59,06:00:57,1.504,0
439156,01,01,SC038,,5.038,3.440,2020-03-14,05:20:26,05:53:52,1.465,0
439157,01,01,SC086,,5.099,3.522,2020-03-14,05:20:30,05:55:43,1.448,0
439158,01,01,SC065,,5.061,3.526,2020-03-14,05:20:42,05:55:29,1.435,0
439159,01,01,SC527,,5.011,3.524,2020-03-14,05:21:00,05:58:18,1.422,0
439160,01,01,HVSC156,,5.062,3.409,2020-03-14,05:21:14,05:55:36,1.485,0
439161,01,01,SC097,,5.040,3.481,2020-03-14,05:21:20,05:58:54,1.448,0
439162,01,01,SC126,,5.020,3.450,2020-03-14,05:21:24,06:15:18,1.455,0
439163,01,01,SC032,,5.040,3.422,2020-03-14,05:22:08,05:51:17,1.473,0
439164,01,01,SC616,,5.086,3.463,2020-03-14,05:22:16,06:19:47,1.469,0
439165,01,01,HVSC064,,5.028,3.476,2020-03-14,05:22:26,05:57:46,1.446,0
439166,01,01,SC185,,5.027,3.192,2020-03-14,05:22:40,06:05:33,1.575,0
439167,01,01,SC186,,5.083,3.287,2020-03-14,05:22:43,06:04:57,1.546,0
439168,01,01,HVSC008,,5.088,3.362,2020-03-14,05:22:47,06:04:50,1.513,0
439169,01,01,SC213,,5.086,3.375,2020-03-14,05:22:56,06:02:59,1.507,0
439170,01,01,SC119,,5.006,3.399,2020-03-14,05:23:05,05:57:39,1.473,0
439171,01,01,SC049,,5.017,3.465,2020-03-14,05:23:13,05:57:32,1.448,0
439172,01,01,BK027,,5.069,3.487,2020-03-14,05:23:54,06:00:07,1.454,0
439173,01,01,SC607,,5.079,3.438,2020-03-14,05:23:59,06:06:47,1.477,0
439174,01,01,SC012,,5.013,3.360,2020-03-14,05:24:06,06:06:41,1.492,0
