ID,PRODUCT_ID_IN,PRODUCT_ID_OUT,WORKER_ID,BASKET_ID,WEIGHT_IN,WEIGHT_OUT,DATE,TIME_IN,TIME_OUT,DINH_MUC,TRANGTHAI
439998,01,09,SC054,,5.035,3.034,2020-03-14,08:02:39,08:28:05,1.660,0
439999,01,09,SC040,,5.052,3.094,2020-03-14,08:02:44,08:28:01,1.633,0
440000,01,09,HVSC094,,5.032,2.632,2020-03-14,08:02:50,08:25:47,1.912,0
440001,01,01,SC015,,5.060,3.360,2020-03-14,08:02:57,08:22:44,1.506,0
440002,01,01,SC095,,5.073,3.307,2020-03-14,08:03:02,08:22:27,1.534,0
440003,01,01,SC096,,5.024,3.306,2020-03-14,08:03:10,08:22:53,1.520,0
440004,01,01,SC108,,5.114,3.254,2020-03-14,08:03:35,08:34:50,1.572,0
440005,01,01,SC045,,5.055,3.494,2020-03-14,08:03:57,08:51:30,1.447,0
440006,01,01,SC110,,5.015,3.351,2020-03-14,08:04:01,08:30:02,1.497,0
440007,01,01,SC094,,5.107,3.439,2020-03-14,08:04:04,08:42:40,1.485,0
440008,01,01,SC031,,5.013,3.439,2020-03-14,08:04:11,08:30:07,1.458,0
440009,01,01,SC616,,5.076,3.412,2020-03-14,08:04:21,08:42:34,1.488,0
440010,01,01,HVSC035,,5.029,3.315,2020-03-14,08:04:26,08:34:26,1.517,0
440011,01,01,SC126,,5.065,3.383,2020-03-14,08:04:35,08:34:21,1.497,0
440012,01,01,BK014,,5.028,3.461,2020-03-14,08:05:08,09:00:48,1.453,0
440013,01,01,SC122,,5.063,3.371,2020-03-14,08:05:14,08:36:03,1.502,0
440014,01,01,HVSC054,,5.483,3.387,2020-03-14,08:05:26,09:07:32,1.619,0
440015,01,01,HVSC027,,5.426,3.503,2020-03-14,08:05:36,09:12:25,1.549,0
440016,01,09,SC032,,5.047,4.513,2020-03-14,08:05:40,08:27:33,1.118,0
440017,01,01,SC030,,5.045,3.460,2020-03-14,08:05:51,10:23:03,1.458,0
440018,01,01,SC104,,5.061,3.398,2020-03-14,08:06:02,08:41:40,1.489,0
440019,03,09,SC166,,3.002,3.294,2020-03-14,08:06:05,12:04:39,.911,0
440020,01,01,SC137,,5.078,3.391,2020-03-14,08:06:05,08:35:58,1.497,0
440021,01,01,SC049,,5.068,3.559,2020-03-14,08:06:25,09:01:09,1.424,0
440022,01,01,SC119,,5.093,3.637,2020-03-14,08:06:40,08:29:56,1.400,0
440023,01,01,SC520,,5.028,3.385,2020-03-14,08:06:44,08:35:46,1.485,0
440024,01,01,HVSC012,,5.033,3.398,2020-03-14,08:07:07,08:40:08,1.481,0
440025,01,01,SC091,,5.082,3.485,2020-03-14,08:07:47,08:41:35,1.458,0
440026,01,01,SC140,,5.067,3.521,2020-03-14,08:07:55,08:42:26,1.439,0
440027,01,01,HVSC036,,5.086,3.494,2020-03-14,08:08:24,08:41:49,1.456,0
440028,01,01,SC212,,5.094,3.488,2020-03-14,08:08:27,08:43:21,1.460,0
440029,01,01,SC212,,5.085,3.403,2020-03-14,08:08:33,09:16:25,1.494,0
440030,01,01,HVSC101,,5.544,3.384,2020-03-14,08:08:39,08:32:25,1.638,0
440031,01,01,BK020,,5.056,3.460,2020-03-14,08:08:42,08:45:44,1.461,0
440032,01,09,SC027,,5.080,3.822,2020-03-14,08:08:46,08:58:52,1.329,0
440033,01,01,XKI_037,,5.082,3.465,2020-03-14,08:08:52,08:45:39,1.467,0
440034,01,01,SC202,,5.060,3.616,2020-03-14,08:08:59,08:39:54,1.399,0
440035,01,01,SC210,,5.041,3.428,2020-03-14,08:09:07,08:41:21,1.471,0
440036,01,01,SC618,,5.033,3.493,2020-03-14,08:09:14,08:43:45,1.441,0
440037,03,04,SC006,,3.040,2.254,2020-03-14,08:09:20,09:46:33,1.349,0
440038,01,01,SC007,,5.043,3.467,2020-03-14,08:09:50,08:39:22,1.455,0
440039,01,01,SC088,,5.024,3.437,2020-03-14,08:10:05,08:40:29,1.462,0
440040,03,04,SC602,,3.029,2.127,2020-03-14,08:10:14,09:46:52,1.424,0
440041,01,01,SC562,,5.080,3.449,2020-03-14,08:10:40,08:45:58,1.473,0
440042,01,01,SC358,,5.063,3.651,2020-03-14,08:10:45,09:08:24,1.387,0
440043,01,01,SC627,,5.038,3.394,2020-03-14,08:10:53,08:45:34,1.484,0
440044,01,01,PV006,,5.050,3.378,2020-03-14,08:11:01,08:21:15,1.495,0
440045,01,01,SC405,,5.028,3.385,2020-03-14,08:11:09,08:30:31,1.485,0
440046,01,01,SC036,,5.027,3.355,2020-03-14,08:11:16,08:41:15,1.498,0
440047,03,04,HVSC024,,3.018,2.178,2020-03-14,08:11:24,08:49:49,1.386,0
440048,01,01,SC113,,5.055,3.388,2020-03-14,08:11:28,08:52:13,1.492,0
440049,01,01,SC035,,5.066,3.418,2020-03-14,08:11:32,08:40:03,1.482,0
440050,01,09,SC564,,5.058,3.422,2020-03-14,08:11:55,08:25:57,1.478,0
440051,01,01,SC020,,5.082,3.443,2020-03-14,08:12:05,08:40:20,1.476,0
440052,01,01,SC368,,5.018,3.449,2020-03-14,08:12:17,08:43:11,1.455,0
440053,01,01,SC004,,5.050,3.452,2020-03-14,08:12:22,08:41:01,1.463,0
440054,01,01,SC263,,5.086,3.686,2020-03-14,08:12:33,08:51:45,1.380,0
440055,01,01,XKII_045,,5.104,3.444,2020-03-14,08:12:52,08:48:32,1.482,0
440056,01,01,SC097,,5.084,3.572,2020-03-14,08:13:02,08:41:26,1.423,0
440057,01,09,HVSC064,,5.080,2.746,2020-03-14,08:13:14,08:58:30,1.850,0
440058,01,09,HVFL041,,5.028,2.193,2020-03-14,08:13:21,08:58:43,2.293,0
440059,01,01,SC254,,5.065,3.653,2020-03-14,08:13:28,08:36:55,1.387,0
440060,01,01,SC056,,5.043,3.450,2020-03-14,08:13:37,08:40:13,1.462,0
440061,01,01,SC158,,5.024,3.490,2020-03-14,08:13:58,09:11:30,1.440,0
440062,01,01,HVSC068,,5.074,3.556,2020-03-14,08:14:11,08:36:15,1.427,0
440063,01,09,SC075,,5.243,2.962,2020-03-14,08:14:25,08:57:00,1.770,0
440064,01,01,HVSC117,,5.072,3.368,2020-03-14,08:14:33,09:10:09,1.506,0
440065,01,01,HVSC089,,5.071,3.486,2020-03-14,08:14:40,08:43:00,1.455,0
440066,01,01,SC059,,5.069,3.378,2020-03-14,08:14:46,09:08:01,1.501,0
440067,01,01,SC062,,5.036,3.343,2020-03-14,08:14:51,08:56:06,1.506,0
440068,01,09,SC063,,5.065,3.425,2020-03-14,08:14:56,08:58:21,1.479,0
440069,01,01,SC002,,5.075,3.303,2020-03-14,08:15:12,08:30:53,1.536,0
440070,01,01,SC013,,5.053,3.387,2020-03-14,08:15:17,08:46:51,1.492,0
440071,01,09,SC084,,5.019,4.354,2020-03-14,08:16:05,08:57:21,1.153,0
440072,01,01,HVSC045,,5.079,3.400,2020-03-14,08:16:09,09:03:09,1.494,0
440073,01,01,SC053,,5.020,3.380,2020-03-14,08:16:27,08:38:02,1.485,0
440074,01,01,HVSC017,,5.086,3.418,2020-03-14,08:16:33,08:30:36,1.488,0
