ID,PRODUCT_ID_IN,PRODUCT_ID_OUT,WORKER_ID,BASKET_ID,WEIGHT_IN,WEIGHT_OUT,DATE,TIME_IN,TIME_OUT,DINH_MUC,TRANGTHAI
439848,01,01,SC032,,5.054,3.418,2020-03-14,07:39:26,07:53:05,1.479,0
439849,01,01,SC030,,5.058,3.510,2020-03-14,07:39:33,08:50:55,1.441,0
439850,01,09,SC137,,5.037,3.630,2020-03-14,07:39:38,08:27:05,1.388,0
439851,01,01,HVSC027,,5.137,3.453,2020-03-14,07:39:44,08:36:10,1.488,0
439852,01,09,SC104,,5.036,3.996,2020-03-14,07:39:57,08:26:59,1.260,0
439853,01,01,HVSC054,,5.382,3.451,2020-03-14,07:40:05,08:42:14,1.560,0
439854,01,01,BK014,,5.043,3.395,2020-03-14,07:40:08,08:35:53,1.485,0
439855,01,01,SC122,,5.085,3.351,2020-03-14,07:40:14,07:40:35,1.517,0
439856,01,01,SC126,,5.040,3.362,2020-03-14,07:40:22,07:44:15,1.499,0
439857,,01,HVSC064,,.000,3.528,2020-03-14,00:00:00,07:40:29,.000,0
439858,04,04,SC602,,3.051,2.201,2020-03-14,07:40:32,08:49:43,1.386,0
439859,01,01,SC049,,5.059,3.516,2020-03-14,07:40:32,08:30:48,1.439,0
439860,01,01,SC119,,5.019,3.426,2020-03-14,07:40:42,07:42:28,1.465,0
439861,01,09,SC091,,5.021,3.153,2020-03-14,07:40:50,08:24:05,1.592,0
439862,04,04,SC006,,3.045,2.180,2020-03-14,07:41:00,08:56:30,1.397,0
439863,01,01,SC140,,5.078,3.409,2020-03-14,07:41:07,07:44:04,1.490,0
439864,01,01,HVSC036,,4.970,3.450,2020-03-14,07:41:11,07:49:28,1.441,0
439865,01,01,SC212,,5.038,3.490,2020-03-14,07:41:14,07:55:54,1.444,0
439866,,01,HVFL041,,.000,3.474,2020-03-14,00:00:00,07:41:17,.000,0
439867,01,01,HVSC101,,5.949,3.365,2020-03-14,07:41:23,07:42:05,1.768,0
439868,01,01,BK020,,5.039,3.423,2020-03-14,07:41:35,07:42:47,1.472,0
439869,01,01,SC027,,5.044,3.439,2020-03-14,07:41:40,08:40:44,1.467,0
439870,01,01,SC202,,5.042,3.510,2020-03-14,07:41:44,07:43:05,1.436,0
439871,01,01,XKI_037,,5.072,3.454,2020-03-14,07:41:52,07:52:19,1.468,0
439872,,01,SC358,,.000,3.621,2020-03-14,00:00:00,07:42:00,.000,0
439873,01,09,SC210,,5.038,3.306,2020-03-14,07:42:21,08:26:48,1.524,0
439874,01,09,SC618,,5.086,4.968,2020-03-14,07:42:24,08:24:20,1.024,0
