ID,PRODUCT_ID_IN,PRODUCT_ID_OUT,WORKER_ID,BASKET_ID,WEIGHT_IN,WEIGHT_OUT,DATE,TIME_IN,TIME_OUT,DINH_MUC,TRANGTHAI
439699,01,09,XKI_037,,5.062,2.899,2020-03-14,07:13:27,07:29:19,1.746,0
439700,01,09,SC202,,5.039,2.942,2020-03-14,07:13:32,07:28:26,1.713,0
439701,01,01,SC210,,5.067,3.414,2020-03-14,07:13:42,07:42:58,1.484,0
439702,01,01,SC618,,5.029,3.431,2020-03-14,07:13:54,07:52:52,1.466,0
439703,01,09,SC007,,5.018,3.016,2020-03-14,07:13:58,07:16:33,1.664,0
439704,01,09,SC562,,5.045,3.189,2020-03-14,07:14:20,07:18:42,1.582,0
439705,01,01,SC627,,5.079,3.396,2020-03-14,07:14:27,07:49:56,1.496,0
439706,01,09,SC358,,5.058,3.053,2020-03-14,07:14:32,07:18:08,1.657,0
439707,01,09,SC088,,5.055,3.117,2020-03-14,07:14:36,07:17:25,1.622,0
439708,01,09,PV006,,5.025,3.218,2020-03-14,07:14:45,07:18:16,1.562,0
439709,01,01,SC036,,5.029,3.308,2020-03-14,07:14:52,07:21:02,1.520,0
439710,01,01,SC405,,5.051,3.401,2020-03-14,07:14:55,07:21:08,1.485,0
439711,01,01,XKII_045,,5.031,3.319,2020-03-14,07:15:01,07:21:26,1.516,0
439712,01,01,SC004,,5.052,3.449,2020-03-14,07:15:13,07:57:43,1.465,0
439713,03,09,SC602,,3.062,3.922,2020-03-14,07:15:14,08:26:24,.781,0
439714,01,09,SC113,,5.067,2.842,2020-03-14,07:15:22,07:17:36,1.783,0
439715,01,01,SC035,,5.049,3.256,2020-03-14,07:15:25,07:20:32,1.551,0
439716,01,01,SC020,,5.075,3.484,2020-03-14,07:15:47,07:42:40,1.457,0
439717,01,01,SC097,,5.068,3.522,2020-03-14,07:15:53,07:52:58,1.439,0
439718,01,09,SC263,,5.060,2.851,2020-03-14,07:15:58,08:26:53,1.775,0
439719,01,09,SC368,,5.085,3.533,2020-03-14,07:16:07,07:26:50,1.439,0
439720,01,09,SC158,,5.017,3.054,2020-03-14,07:16:20,07:18:03,1.643,0
439721,01,01,SC254,,5.044,3.513,2020-03-14,07:16:26,07:36:30,1.436,0
439722,01,01,SC056,,5.060,3.546,2020-03-14,07:16:37,07:36:24,1.427,0
439723,01,09,HVFL041,,5.014,2.843,2020-03-14,07:17:00,07:28:41,1.764,0
439724,01,09,HVSC064,,5.063,4.479,2020-03-14,07:17:03,07:27:03,1.130,0
439725,01,01,HVSC068,,5.033,3.371,2020-03-14,07:17:14,07:37:16,1.493,0
439726,01,09,SC063,,5.039,3.297,2020-03-14,07:17:27,07:18:31,1.528,0
439727,01,01,SC059,,5.039,3.365,2020-03-14,07:17:42,07:20:06,1.497,0
439728,04,04,SC166,,3.079,2.169,2020-03-14,07:17:54,08:49:30,1.420,0
439729,04,04,HVSC024,,3.038,2.233,2020-03-14,07:18:13,07:26:11,1.361,0
439730,01,01,SC062,,5.023,3.337,2020-03-14,07:18:18,07:24:06,1.505,0
439731,01,09,SC002,,5.052,2.586,2020-03-14,07:18:30,07:30:10,1.954,0
439732,01,01,SC075,,5.076,3.262,2020-03-14,07:18:38,07:38:16,1.556,0
439733,,09,SC140,,.000,3.472,2020-03-14,00:00:00,07:18:49,.000,0
439734,01,01,SC013,,5.011,3.250,2020-03-14,07:18:53,07:38:09,1.542,0
439735,01,01,HVSC117,,5.033,3.343,2020-03-14,07:19:00,07:21:13,1.506,0
439736,01,09,HVSC089,,4.890,5.064,2020-03-14,07:19:06,07:26:58,.966,0
439737,01,01,SC084,,5.007,3.401,2020-03-14,07:19:19,07:57:52,1.472,0
439738,01,09,SC053,,5.018,3.199,2020-03-14,07:19:31,07:27:56,1.569,0
439739,01,09,HVSC045,,5.021,3.643,2020-03-14,07:19:39,07:29:47,1.378,0
439740,01,01,SC064,,5.059,3.341,2020-03-14,07:19:43,08:00:10,1.514,0
439741,01,01,HVSC017,,5.062,3.305,2020-03-14,07:19:54,07:24:13,1.532,0
439742,01,09,SC424,,5.037,3.292,2020-03-14,07:20:07,07:27:51,1.530,0
439743,01,01,SC018,,5.034,3.470,2020-03-14,07:20:30,07:20:55,1.451,0
439744,01,01,HVSC087,,5.083,3.285,2020-03-14,07:20:52,07:49:43,1.547,0
439745,01,09,XKI_015,,5.025,2.803,2020-03-14,07:20:59,07:27:41,1.793,0
439746,01,01,HVSC023,,5.078,3.380,2020-03-14,07:21:04,08:31:22,1.502,0
439747,01,01,HVSC025,,5.081,3.355,2020-03-14,07:21:10,08:34:43,1.514,0
439748,01,01,HVSC216,,5.051,3.282,2020-03-14,07:21:50,07:48:11,1.539,0
439749,01,01,HVSC009,,5.022,3.380,2020-03-14,07:21:54,07:39:20,1.486,0
439750,01,01,SC077,,5.009,3.352,2020-03-14,07:22:02,07:40:21,1.494,0
439751,01,09,HVSC241,,5.064,3.156,2020-03-14,07:22:27,07:29:12,1.605,0
439752,01,01,SC262,,5.061,3.448,2020-03-14,07:22:32,08:47:27,1.468,0
439753,01,09,SC125,,5.057,2.698,2020-03-14,07:22:41,07:28:56,1.874,0
439754,01,01,HVSC259,,5.053,3.477,2020-03-14,07:23:34,07:25:22,1.453,0
439755,01,01,HVSC019,,5.054,3.312,2020-03-14,07:23:42,07:23:47,1.526,0
439756,01,09,SC022,,5.033,3.699,2020-03-14,07:23:55,07:28:48,1.361,0
439757,01,09,T0_049,,5.017,3.724,2020-03-14,07:24:02,07:26:44,1.347,0
439758,01,09,HVSC070,,5.051,3.492,2020-03-14,07:24:17,07:32:21,1.446,0
439759,01,09,SC175,,5.020,3.595,2020-03-14,07:24:21,07:30:04,1.396,0
439760,01,01,HVSC014,,5.032,3.418,2020-03-14,07:24:28,07:41:43,1.472,0
439761,01,09,SC105,,5.081,3.756,2020-03-14,07:24:40,07:33:21,1.353,0
439762,01,01,XKII_007,,5.019,3.382,2020-03-14,07:27:01,07:55:27,1.484,0
439763,01,01,SC120,,5.071,3.388,2020-03-14,07:27:11,07:36:49,1.497,0
439764,01,09,SC038,,5.013,3.010,2020-03-14,07:27:19,07:32:34,1.665,0
439765,,09,SC045,,.000,2.831,2020-03-14,00:00:00,07:27:20,.000,0
439766,01,09,SC527,,5.045,3.117,2020-03-14,07:27:23,07:30:33,1.619,0
439767,01,09,SC033,,5.024,2.741,2020-03-14,07:27:28,07:31:53,1.833,0
439768,,09,SC188,,.000,3.115,2020-03-14,00:00:00,07:27:46,.000,0
439769,01,09,SC145,,5.019,2.803,2020-03-14,07:27:49,08:23:39,1.791,0
439770,01,01,SC068,,5.015,3.337,2020-03-14,07:27:57,07:43:25,1.503,0
439771,,09,SC212,,.000,2.889,2020-03-14,00:00:00,07:28:07,.000,0
439772,01,01,SC028,,5.051,3.362,2020-03-14,07:28:15,07:49:38,1.502,0
439773,,09,SC072,,.000,3.233,2020-03-14,00:00:00,07:28:31,.000,0
439774,01,01,SC659,,5.157,3.416,2020-03-14,07:28:33,07:59:47,1.510,0
