ID,PRODUCT_ID_IN,PRODUCT_ID_OUT,WORKER_ID,BASKET_ID,WEIGHT_IN,WEIGHT_OUT,DATE,TIME_IN,TIME_OUT,DINH_MUC,TRANGTHAI
10100594,,09,SC064,,.000,3.762,2020-03-14,00:00:00,11:44:40,.000,0
10100595,01,09,SC110,,5.060,2.554,2020-03-14,11:44:50,12:06:48,1.981,0
10100596,01,01,SC520,,5.046,3.385,2020-03-14,11:45:03,12:18:51,1.491,0
10100597,01,09,BK014,,5.052,2.339,2020-03-14,11:45:13,11:55:23,2.160,0
10100598,01,01,SC104,,5.080,3.443,2020-03-14,11:45:20,12:16:43,1.475,0
10100599,,09,SC073,,.000,2.961,2020-03-14,00:00:00,11:45:22,.000,0
10100600,,09,SC659,,.000,3.056,2020-03-14,00:00:00,11:45:29,.000,0
10100601,,09,SC040,,.000,3.122,2020-03-14,00:00:00,11:45:41,.000,0
10100602,01,09,SC122,,5.157,2.961,2020-03-14,11:45:48,11:55:32,1.742,0
10100603,,09,SC662,,.000,3.089,2020-03-14,00:00:00,11:45:49,.000,0
10100604,01,01,HVSC027,,5.064,3.440,2020-03-14,11:45:57,12:18:21,1.472,0
10100605,,09,SC342,,.000,3.971,2020-03-14,00:00:00,11:45:59,.000,0
10100606,,09,HVSC037,,.000,3.597,2020-03-14,00:00:00,11:46:07,.000,0
10100607,01,09,SC032,,5.047,3.734,2020-03-14,11:46:08,11:56:09,1.352,0
10100608,01,01,SC030,,5.050,3.555,2020-03-14,11:46:26,12:11:12,1.421,0
10100609,01,09,SC137,,5.079,3.810,2020-03-14,11:46:38,11:48:19,1.333,0
10100610,01,09,HVSC054,,5.074,3.114,2020-03-14,11:46:44,11:51:24,1.629,0
10100611,01,09,SC126,,5.064,2.680,2020-03-14,11:46:52,12:07:10,1.890,0
10100612,,09,TPII_168,,.000,3.475,2020-03-14,00:00:00,11:46:53,.000,0
10100613,01,09,HVSC012,,5.053,3.165,2020-03-14,11:46:56,12:05:11,1.597,0
10100614,01,09,SC049,,5.063,2.126,2020-03-14,11:47:17,12:00:48,2.381,0
10100615,,09,SC133,,.000,3.250,2020-03-14,00:00:00,11:47:24,.000,0
10100616,01,09,SC119,,5.108,2.271,2020-03-14,11:47:24,12:00:54,2.249,0
10100617,01,09,SC140,,4.735,1.853,2020-03-14,11:47:27,11:59:29,2.555,0
10100618,01,09,HVSC036,,5.068,2.854,2020-03-14,11:47:42,11:54:30,1.776,0
10100619,,09,SC120,,.000,5.696,2020-03-14,00:00:00,11:47:47,.000,0
10100620,01,09,SC212,,5.094,2.919,2020-03-14,11:47:54,11:56:22,1.745,0
10100621,01,01,SC091,,5.089,3.310,2020-03-14,11:47:59,12:17:23,1.537,0
10100622,01,09,HVSC101,,5.020,2.605,2020-03-14,11:48:10,12:08:28,1.927,0
10100623,04,04,SC006,,3.232,2.200,2020-03-14,11:48:18,12:35:54,1.469,0
10100624,01,09,BK020,,5.049,2.354,2020-03-14,11:48:18,11:54:56,2.145,0
10100625,01,09,SC027,,5.069,3.536,2020-03-14,11:48:25,12:06:17,1.434,0
10100626,,09,HVSC094,,.000,3.437,2020-03-14,00:00:00,11:48:27,.000,0
10100627,,09,SC065,,.000,4.123,2020-03-14,00:00:00,11:48:36,.000,0
10100628,01,09,XKI_037,,5.028,2.602,2020-03-14,11:48:38,11:55:04,1.932,0
10100629,,09,SC131,,.000,3.981,2020-03-14,00:00:00,11:48:43,.000,0
10100630,01,09,SC202,,5.094,3.189,2020-03-14,11:48:46,12:09:18,1.597,0
10100631,,09,HVSC024,,.000,3.498,2020-03-14,00:00:00,11:48:50,.000,0
10100632,01,01,SC210,,5.118,3.397,2020-03-14,11:48:51,12:13:23,1.507,0
10100633,,09,SC059,,.000,3.114,2020-03-14,00:00:00,11:48:59,.000,0
10100634,01,09,SC618,,5.115,3.892,2020-03-14,11:49:05,12:00:25,1.314,0
10100635,,09,SC077,,.000,2.478,2020-03-14,00:00:00,11:49:10,.000,0
10100636,01,09,SC007,,5.056,2.382,2020-03-14,11:49:17,12:06:59,2.123,0
10100637,,09,SC113,,.000,5.339,2020-03-14,00:00:00,11:49:29,.000,0
10100638,01,01,SC602,,5.031,3.345,2020-03-14,11:49:35,12:34:20,1.504,0
10100639,,09,SC405,,.000,3.649,2020-03-14,00:00:00,11:49:36,.000,0
10100640,01,09,SC627,,5.058,4.681,2020-03-14,11:49:53,11:51:50,1.081,0
10100641,01,09,SC088,,5.140,5.769,2020-03-14,11:50:02,12:02:16,.891,0
10100642,01,09,SC562,,5.089,3.176,2020-03-14,11:50:16,11:58:29,1.602,0
10100643,01,09,PV006,,5.102,2.489,2020-03-14,11:50:21,11:57:27,2.050,0
10100644,01,01,SC405,,5.063,3.402,2020-03-14,11:50:29,12:18:30,1.488,0
10100645,,09,HVSC156,,.000,2.793,2020-03-14,00:00:00,11:50:35,.000,0
10100646,01,09,XKII_045,,5.080,2.188,2020-03-14,11:50:36,12:01:42,2.322,0
10100647,01,09,SC036,,5.158,3.113,2020-03-14,11:50:40,11:57:13,1.657,0
10100648,,09,SC086,,.000,2.779,2020-03-14,00:00:00,11:50:42,.000,0
